Run ID,5583,,,,,,,,,,,,,,,,,,,
Run Date/Time,20.21.2021 21:22,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,
Application Version,01.05.2007,,,,,,,,,,,,,,,,,,,
Protocol Name,Dummy.edr,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L22,3.49E-08,M,Sample 22,Sample 22,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M22,1.75E-08,M,Sample 22,Sample 22,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N22,1.16E-08,M,Sample 22,Sample 22,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O22,5.82E-09,M,Sample 22,Sample 22,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[1],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[1],,Proxiplate_384PS,O23,2.24E-05,M,,Control,150,150,8.62,74.51,Percent,DMSO,
Source Plate[1],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[1],,Proxiplate_384PS,P23,2.24E-05,M,,Control,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,O23,2.24E-05,M,,Control,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,P23,2.24E-05,M,,Control,150,150,8.62,74.51,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,P24,,,,,150,150,43.114,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,O24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,N24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,M24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,L24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,K24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,J24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,I24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,H24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,G24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,F24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,E24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,D24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,C24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,B24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[1],,Proxiplate_384PS,A24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,P24,,,,,150,150,43.114,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,O24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,N24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,M24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,L24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,K24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,J24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,I24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,H24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,G24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,F24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,E24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,D24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,C24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,B24,,,,,150,150,42.964,99.346,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,L22,,,Destination Plate[2],,Proxiplate_384PS,A24,,,,,150,150,42.964,99.346,Percent,DMSO,
,,,,,,,,,,,,,,,,,,,,
Instrument Name,E5XX-1322,,,,,,,,,,,,,,,,,,,
Instrument Model,Echo 550,,,,,,,,,,,,,,,,,,,
Instrument Serial Number,E5XX-1322,,,,,,,,,,,,,,,,,,,
Instrument Software Version,02.04.2015,,,,,,,,,,,,,,,,,,,
