Run ID,3360,,,,,,,,,,,,,,,,,,,,,,,,,,
Run Date/Time,04.01.2017 09:45,,,,,,,,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,,,,,,,,
Application Version,01.05.2006,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocol Name,2017-01-04 - Protocol - OICR library round 3 (17-25) - MLLT1A - SingleShot 50nl transfer - TC.edr,,,,,,,,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status,,,,,,,
Sourceplate[17],,384LDV_DMSO,D20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,L6,4.95E-05,M,XS116987b,Sample 308,50,50,9.92,91.071,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,D20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,K6,4.95E-05,M,XS116987b,Sample 308,50,50,9.87,91.071,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,C20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,D5,4.95E-05,M,XS116534b,Sample 307,50,50,9.938,90.476,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,C20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,C5,4.95E-05,M,XS116534b,Sample 307,50,50,9.888,90.476,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,I20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,C13,4.95E-05,M,XS116061b,Sample 313,50,50,10.062,91.774,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,I20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,D13,4.95E-05,M,XS116061b,Sample 313,50,50,10.012,91.774,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,J20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,K14,4.95E-05,M,XS114591b,Sample 314,50,50,9.98,91.925,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,J20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,L14,4.95E-05,M,XS114591b,Sample 314,50,50,9.93,91.925,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,K20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,S15,4.95E-05,M,XS114027b,Sample 315,50,50,10.009,92.107,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,K20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,T15,4.95E-05,M,XS114027b,Sample 315,50,50,9.959,92.107,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,N20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,T19,4.95E-05,M,XS112345b,Sample 318,50,50,10.083,90.917,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,N20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,S19,4.95E-05,M,XS112345b,Sample 318,50,50,10.033,90.917,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,O20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AA20,4.95E-05,M,XS116188b,Sample 319,50,50,10.408,78.235,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,O20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AB20,4.95E-05,M,XS116188b,Sample 319,50,50,10.358,78.235,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,L20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AB16,4.95E-05,M,XS115607b,Sample 316,50,50,10.03,91.178,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,L20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AA16,4.95E-05,M,XS115607b,Sample 316,50,50,9.98,91.178,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,H20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AA11,4.95E-05,M,XS117385b,Sample 312,50,50,9.925,90.269,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,H20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AB11,4.95E-05,M,XS117385b,Sample 312,50,50,9.875,90.269,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,F20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AB8,4.95E-05,M,XS050462c,Sample 310,50,50,9.914,90.846,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,F20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AA8,4.95E-05,M,XS050462c,Sample 310,50,50,9.864,90.846,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,E20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,T7,4.95E-05,M,XS049772c,Sample 309,50,50,9.962,91.301,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,E20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,S7,4.95E-05,M,XS049772c,Sample 309,50,50,9.912,91.301,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,G20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,P10,4.95E-05,M,XS114111b,Sample 311,50,50,9.921,90.869,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,G20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,O10,4.95E-05,M,XS114111b,Sample 311,50,50,9.871,90.869,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,M20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,H18,4.95E-05,M,XS114055b,Sample 317,50,50,10.016,91.049,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,M20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,G18,4.95E-05,M,XS114055b,Sample 317,50,50,9.966,91.049,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,P20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,D22,4.95E-05,M,XS117676b,Sample 320,50,50,9.681,78.285,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,P20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,C22,4.95E-05,M,XS117676b,Sample 320,50,50,9.631,78.285,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,B20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AA3,4.95E-05,M,XS015107c,Sample 306,50,50,9.959,89.343,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,B20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AB3,4.95E-05,M,XS015107c,Sample 306,50,50,9.909,89.343,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,B21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC3,4.95E-05,M,XS015117b,Sample 322,50,50,9.93,88.453,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,B21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD3,4.95E-05,M,XS015117b,Sample 322,50,50,9.88,88.453,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,F21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD8,4.95E-05,M,XS112875b,Sample 326,50,50,9.837,91.282,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,F21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC8,4.95E-05,M,XS112875b,Sample 326,50,50,9.787,91.282,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,H21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC11,4.95E-05,M,XS117386b,Sample 328,50,50,9.917,90.39,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,H21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD11,4.95E-05,M,XS117386b,Sample 328,50,50,9.867,90.39,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,L21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD16,4.95E-05,M,XS049696c,Sample 332,50,50,10.103,91.238,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,L21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC16,4.95E-05,M,XS049696c,Sample 332,50,50,10.053,91.238,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,O21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC20,4.95E-05,M,XS050539c,Sample 335,50,50,10.105,89.99,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,O21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD20,4.95E-05,M,XS050539c,Sample 335,50,50,10.055,89.99,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,N21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,V19,4.95E-05,M,XS049695c,Sample 334,50,50,10.045,90.061,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,N21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,U19,4.95E-05,M,XS049695c,Sample 334,50,50,9.995,90.061,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,K21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,U15,4.95E-05,M,XS114178b,Sample 331,50,50,10.04,91.834,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,K21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,V15,4.95E-05,M,XS114178b,Sample 331,50,50,9.99,91.834,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,J21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,N14,4.95E-05,M,XS115407b,Sample 330,50,50,9.938,91.673,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,J21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,M14,4.95E-05,M,XS115407b,Sample 330,50,50,9.888,91.673,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,M21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,M18,4.95E-05,M,XS114062b,Sample 333,50,50,10.01,90.862,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,M21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,N18,4.95E-05,M,XS114062b,Sample 333,50,50,9.96,90.862,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,P21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,F22,4.95E-05,M,XS050680c,Sample 336,50,50,9.803,75.253,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,P21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,E22,4.95E-05,M,XS050680c,Sample 336,50,50,9.753,75.253,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,I21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,E13,4.95E-05,M,XS044253c,Sample 329,50,50,9.996,91.841,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,I21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,F13,4.95E-05,M,XS044253c,Sample 329,50,50,9.946,91.841,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,G21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q10,4.95E-05,M,XS115162b,Sample 327,50,50,9.735,91.01,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,G21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R10,4.95E-05,M,XS115162b,Sample 327,50,50,9.685,91.01,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,E21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,U7,4.95E-05,M,XS050461c,Sample 325,50,50,9.944,90.802,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,E21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,V7,4.95E-05,M,XS050461c,Sample 325,50,50,9.894,90.802,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,D21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,N6,4.95E-05,M,XS044668c,Sample 324,50,50,9.893,90.562,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,D21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,M6,4.95E-05,M,XS044668c,Sample 324,50,50,9.843,90.562,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,C21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,F5,4.95E-05,M,XS116736b,Sample 323,50,50,9.84,90.738,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,C21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,E5,4.95E-05,M,XS116736b,Sample 323,50,50,9.79,90.738,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,A21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q2,4.95E-05,M,XS048575c,Sample 321,50,50,9.762,70,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,A21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R2,4.95E-05,M,XS048575c,Sample 321,50,50,9.712,70,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,A22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,S2,4.95E-05,M,XS051653c,Sample 337,50,50,10.088,76.494,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,A22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,T2,4.95E-05,M,XS051653c,Sample 337,50,50,10.038,76.494,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,D22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,P6,4.95E-05,M,XS116989b,Sample 340,50,50,9.758,89.337,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,D22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,O6,4.95E-05,M,XS116989b,Sample 340,50,50,9.708,89.337,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,C22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,H5,4.95E-05,M,XS116742b,Sample 339,50,50,9.961,89.253,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,C22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,G5,4.95E-05,M,XS116742b,Sample 339,50,50,9.911,89.253,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,I22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,G13,4.95E-05,M,XS013471c,Sample 345,50,50,10.01,90.773,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,I22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,H13,4.95E-05,M,XS013471c,Sample 345,50,50,9.96,90.773,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,J22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,O14,4.95E-05,M,XS115411b,Sample 346,50,50,10.017,90.894,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,J22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,P14,4.95E-05,M,XS115411b,Sample 346,50,50,9.967,90.894,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,M22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,P18,4.95E-05,M,XS114225b,Sample 349,50,50,10.096,90.224,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,M22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,O18,4.95E-05,M,XS114225b,Sample 349,50,50,10.046,90.224,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,N22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,W19,4.95E-05,M,XS035537c,Sample 350,50,50,10.056,89.867,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,N22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,X19,4.95E-05,M,XS035537c,Sample 350,50,50,10.006,89.867,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,K22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,X15,4.95E-05,M,XS114180b,Sample 347,50,50,10.013,90.33,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,K22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,W15,4.95E-05,M,XS114180b,Sample 347,50,50,9.963,90.33,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,L22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE16,4.95E-05,M,XS115622b,Sample 348,50,50,9.94,90.217,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,L22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF16,4.95E-05,M,XS115622b,Sample 348,50,50,9.89,90.217,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,O22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF20,4.95E-05,M,XS116202b,Sample 351,50,50,10.004,88.448,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,O22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE20,4.95E-05,M,XS116202b,Sample 351,50,50,9.954,88.448,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,H22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE11,4.95E-05,M,XS050466c,Sample 344,50,50,9.865,89.201,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,H22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF11,4.95E-05,M,XS050466c,Sample 344,50,50,9.815,89.201,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,F22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF8,4.95E-05,M,XS112881b,Sample 342,50,50,10.096,89.195,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,F22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE8,4.95E-05,M,XS112881b,Sample 342,50,50,10.046,89.195,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,E22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,X7,4.95E-05,M,XS115739b,Sample 341,50,50,9.97,90.093,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,E22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,W7,4.95E-05,M,XS115739b,Sample 341,50,50,9.92,90.093,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,G22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,T10,4.95E-05,M,XS115176b,Sample 343,50,50,9.938,90.457,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,G22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,S10,4.95E-05,M,XS115176b,Sample 343,50,50,9.888,90.457,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,B22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE3,4.95E-05,M,XS015125c,Sample 338,50,50,9.851,87.163,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,B22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF3,4.95E-05,M,XS015125c,Sample 338,50,50,9.801,87.163,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,P22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,H22,4.95E-05,M,XS117887b,Sample 352,50,50,9.631,70.528,Percent,DMSO,,,,,,,,
Sourceplate[17],,384LDV_DMSO,P22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,G22,4.95E-05,M,XS117887b,Sample 352,50,50,9.581,70.528,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,A3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,I22,4.95E-05,M,XS049014c,Sample 417,50,50,9.695,74.968,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,A3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,J22,4.95E-05,M,XS049014c,Sample 417,50,50,9.645,74.968,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,B3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q23,4.95E-05,M,XS113894b,Sample 418,50,50,9.965,87.932,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,B3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R23,4.95E-05,M,XS113894b,Sample 418,50,50,9.915,87.932,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,E3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R27,4.95E-05,M,XS115707b,Sample 421,50,50,9.968,88.411,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,E3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q27,4.95E-05,M,XS115707b,Sample 421,50,50,9.918,88.411,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,F3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Y28,4.95E-05,M,XS049172c,Sample 422,50,50,9.969,89.788,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,F3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Z28,4.95E-05,M,XS049172c,Sample 422,50,50,9.919,89.788,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,C3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Z24,4.95E-05,M,XS049443c,Sample 419,50,50,9.927,89.4,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,C3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Y24,4.95E-05,M,XS049443c,Sample 419,50,50,9.877,89.4,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,D3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,F26,4.95E-05,M,XS049034c,Sample 420,50,50,10.201,89.726,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,D3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,E26,4.95E-05,M,XS049034c,Sample 420,50,50,10.151,89.726,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,G3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,B30,4.95E-05,M,XS048335c,Sample 423,50,50,9.977,89.223,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,G3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,A30,4.95E-05,M,XS048335c,Sample 423,50,50,9.927,89.223,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,H3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,I31,4.95E-05,M,XS015211c,Sample 424,50,50,9.948,90.082,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,H3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,J31,4.95E-05,M,XS015211c,Sample 424,50,50,9.898,90.082,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,K3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,J35,4.95E-05,M,XS116478b,Sample 427,50,50,10.038,87.171,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,K3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,I35,4.95E-05,M,XS116478b,Sample 427,50,50,9.988,87.171,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,L3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q36,4.95E-05,M,XS113546c,Sample 428,50,50,10.043,90.26,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,L3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R36,4.95E-05,M,XS113546c,Sample 428,50,50,9.993,90.26,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,I3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R32,4.95E-05,M,XS052414c,Sample 425,50,50,10.058,88.375,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,I3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q32,4.95E-05,M,XS052414c,Sample 425,50,50,10.008,88.375,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,J3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC33,4.95E-05,M,XS120808b,Sample 426,50,50,10.118,90.245,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,J3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD33,4.95E-05,M,XS120808b,Sample 426,50,50,10.068,90.245,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,M3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Z37,4.95E-05,M,XS119900b,Sample 429,50,50,10.073,89.512,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,M3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Y37,4.95E-05,M,XS119900b,Sample 429,50,50,10.023,89.512,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,P3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R41,4.95E-05,M,XS117339b,Sample 432,50,50,9.993,81.201,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,P3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q41,4.95E-05,M,XS117339b,Sample 432,50,50,9.943,81.201,Percent,DMSO,,,,,,,,
Sourceplate[18],,384LDV_DMSO,O3,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,J40,4.95E-05,M,XS114984b,Sample 431,50,50,10.301,89.07,Percent,DMSO,,,,,,,,
